District,Mandal,Date,Rainfall (mm),humidity_min (%),Humidity_max (%)
Adilabad,Gudihatnoor,2019-07-23,0.0,53.1,91.9
Adilabad,Gudihatnoor,2019-07-24,0.0,51.5,77.8
Adilabad,Gudihatnoor,2019-07-25,0.0,46.0,76.4
Adilabad,Gudihatnoor,2019-07-26,8.9,54.2,91.9
Adilabad,Gudihatnoor,2019-07-27,9.6,81.2,93.4
Adilabad,Gudihatnoor,2019-07-28,20.9,79.3,94.1
Adilabad,Gudihatnoor,2019-07-29,26.1,82.7,94.1
Adilabad,Gudihatnoor,2019-07-30,93.1,90.5,96.2
Adilabad,Gudihatnoor,2019-07-31,20.1,85.6,95.7
Adilabad,Gudihatnoor,2019-08-01,1.0,67.9,87.1
Adilabad,Gudihatnoor,2019-08-02,13.7,77.4,92.9
Adilabad,Gudihatnoor,2019-08-03,27.9,81.2,94.4
Adilabad,Gudihatnoor,2019-08-04,115.9,85.1,95.7
Adilabad,Gudihatnoor,2019-08-05,0.0,65.5,82.2
Adilabad,Gudihatnoor,2019-08-06,1.2,70.5,89.0
Adilabad,Gudihatnoor,2019-08-07,4.2,77.1,90.1
Adilabad,Gudihatnoor,2019-08-08,23.1,84.1,94.1
Adilabad,Gudihatnoor,2019-08-09,25.3,82.7,92.9
Adilabad,Gudihatnoor,2019-08-10,3.2,70.9,91.9
Adilabad,Gudihatnoor,2019-08-11,0.0,59.9,90.0
Adilabad,Gudihatnoor,2019-08-12,0.0,55.2,89.5
Adilabad,Gudihatnoor,2019-08-13,1.0,61.9,87.5
Adilabad,Gudihatnoor,2019-08-14,2.6,72.3,95.5
Adilabad,Gudihatnoor,2019-08-15,1.7,66.6,95.5
Adilabad,Gudihatnoor,2019-08-16,1.5,57.8,90.0
Adilabad,Gudihatnoor,2019-08-17,0.0,54.2,92.0
Adilabad,Gudihatnoor,2019-08-18,0.0,51.5,92.4
Adilabad,Gudihatnoor,2019-08-19,0.0,56.2,92.0
Adilabad,Gudihatnoor,2019-08-20,0.0,54.7,87.5
Adilabad,Gudihatnoor,2019-08-21,1.3,58.8,89.5
Adilabad,Gudihatnoor,2019-08-22,0.0,68.5,86.1
Adilabad,Gudihatnoor,2019-08-23,14.9,66.6,96.2
Adilabad,Gudihatnoor,2019-08-24,2.2,76.1,89.0
Adilabad,Gudihatnoor,2019-08-25,0.0,59.4,83.2
Adilabad,Gudihatnoor,2019-08-26,0.0,81.5,93.1
Adilabad,Gudihatnoor,2019-08-27,3.3,70.3,89.7
Adilabad,Gudihatnoor,2019-08-28,0.0,56.8,93.5
Adilabad,Gudihatnoor,2019-08-29,0.0,50.4,91.1
Adilabad,Gudihatnoor,2019-08-30,0.9,54.2,92.9
Adilabad,Gudihatnoor,2019-08-31,13.3,52.6,94.9
Adilabad,Gudihatnoor,2019-09-01,0.0,64.0,89.0
Adilabad,Gudihatnoor,2019-09-02,0.0,68.0,88.0
Adilabad,Gudihatnoor,2019-09-03,8.2,74.7,94.1
Adilabad,Gudihatnoor,2019-09-04,4.1,74.2,93.4
Adilabad,Gudihatnoor,2019-09-05,2.3,85.1,95.8
Adilabad,Gudihatnoor,2019-09-06,1.4,65.5,87.5
Adilabad,Gudihatnoor,2019-09-07,6.1,80.2,91.1
Adilabad,Gudihatnoor,2019-09-08,1.1,71.8,84.6
Adilabad,Gudihatnoor,2019-09-09,0.5,71.8,91.9
Adilabad,Adilabad Rural,2019-07-01,4.2,84.4,99.9
Adilabad,Adilabad Rural,2019-07-02,0.0,76.9,99.9
Adilabad,Adilabad Rural,2019-07-03,25.3,77.6,99.8
Adilabad,Adilabad Rural,2019-07-04,4.3,76.9,99.9
Adilabad,Adilabad Rural,2019-07-05,0.5,63.1,97.2
Adilabad,Adilabad Rural,2019-07-06,12.3,70.9,99.9
Adilabad,Adilabad Rural,2019-07-07,0.8,66.1,97.3
Adilabad,Adilabad Rural,2019-07-08,1.8,70.9,97.0
Adilabad,Adilabad Rural,2019-07-09,9.5,70.9,99.1
Adilabad,Adilabad Rural,2019-07-10,17.8,64.7,99.5
Adilabad,Adilabad Rural,2019-07-11,23.0,57.9,99.1
Adilabad,Adilabad Rural,2019-07-12,13.3,77.2,97.6
Adilabad,Adilabad Rural,2019-07-13,0.0,60.0,93.1
Adilabad,Adilabad Rural,2019-07-14,0.0,55.4,85.1
Adilabad,Adilabad Rural,2019-07-15,1.8,53.8,91.2
Adilabad,Adilabad Rural,2019-07-16,0.0,47.1,79.8
Adilabad,Adilabad Rural,2019-07-17,0.0,47.1,83.2
Adilabad,Adilabad Rural,2019-07-18,0.0,47.3,83.3
Adilabad,Adilabad Rural,2019-07-19,0.8,40.7,92.0
Adilabad,Adilabad Rural,2019-07-20,0.8,49.2,90.8
Adilabad,Adilabad Rural,2019-07-21,53.5,70.9,99.9
Adilabad,Adilabad Rural,2019-07-22,0.0,63.5,93.5
Adilabad,Adilabad Rural,2019-07-23,0.0,63.5,90.8
Adilabad,Adilabad Rural,2019-07-24,0.0,55.7,83.8
Adilabad,Adilabad Rural,2019-07-25,0.0,50.5,78.5
Adilabad,Adilabad Rural,2019-07-26,11.0,63.1,99.9
Adilabad,Adilabad Rural,2019-07-27,6.8,83.7,96.9
Adilabad,Adilabad Rural,2019-07-28,21.0,76.7,98.5
Adilabad,Adilabad Rural,2019-07-29,24.3,90.8,99.7
Adilabad,Adilabad Rural,2019-07-30,101.0,96.9,99.8
Adilabad,Adilabad Rural,2019-07-31,42.8,86.0,99.9
Adilabad,Adilabad Rural,2019-08-01,4.8,79.2,98.9
Adilabad,Adilabad Rural,2019-08-02,17.8,83.7,99.1
Adilabad,Adilabad Rural,2019-08-03,16.3,90.4,99.6
Adilabad,Adilabad Rural,2019-08-04,73.0,83.0,99.9
Adilabad,Adilabad Rural,2019-08-05,0.0,71.6,90.8
Adilabad,Adilabad Rural,2019-08-06,3.0,72.4,97.3
Adilabad,Adilabad Rural,2019-08-07,3.8,85.1,97.1
Adilabad,Adilabad Rural,2019-08-08,8.8,90.8,99.8
Adilabad,Adilabad Rural,2019-08-09,34.2,82.6,99.2
Adilabad,Adilabad Rural,2019-08-10,9.5,77.0,97.3
Adilabad,Adilabad Rural,2019-08-11,0.0,69.2,90.9
Adilabad,Adilabad Rural,2019-08-12,0.0,63.2,97.6
Adilabad,Adilabad Rural,2019-08-13,16.3,71.6,99.9
Adilabad,Adilabad Rural,2019-08-14,8.0,86.8,99.9
Adilabad,Adilabad Rural,2019-08-15,11.3,78.3,99.9
Adilabad,Adilabad Rural,2019-08-16,0.0,69.9,97.6
Adilabad,Adilabad Rural,2019-08-17,0.0,63.1,99.2
Adilabad,Adilabad Rural,2019-08-18,0.0,63.2,97.2
Adilabad,Adilabad Rural,2019-08-19,0.5,66.6,99.0
Adilabad,Adilabad Rural,2019-08-20,0.0,65.1,98.4
Adilabad,Adilabad Rural,2019-08-21,0.0,65.4,99.9
Adilabad,Adilabad Rural,2019-08-22,0.0,68.3,98.8
Adilabad,Adilabad Rural,2019-08-23,10.3,76.9,99.6
Adilabad,Adilabad Rural,2019-08-24,0.5,85.9,99.1
Adilabad,Adilabad Rural,2019-08-25,0.0,69.1,97.8
Adilabad,Adilabad Rural,2019-08-26,1.3,83.7,98.6
Adilabad,Adilabad Rural,2019-08-27,0.0,76.9,96.9
Adilabad,Adilabad Rural,2019-08-28,0.0,70.6,99.3
Adilabad,Adilabad Rural,2019-08-29,0.0,63.1,96.9
Adilabad,Adilabad Rural,2019-08-30,0.0,65.9,98.2
Adilabad,Adilabad Rural,2019-08-31,6.5,60.0,99.0
Adilabad,Adilabad Rural,2019-09-01,0.0,70.0,97.1
Adilabad,Adilabad Rural,2019-09-02,0.0,77.0,93.4
Adilabad,Adilabad Rural,2019-09-03,1.8,86.0,97.0
Adilabad,Adilabad Rural,2019-09-04,8.3,78.0,99.9
Adilabad,Adilabad Rural,2019-09-05,6.0,92.1,99.5
Adilabad,Adilabad Rural,2019-09-06,1.0,74.7,97.6
Adilabad,Adilabad Rural,2019-09-07,6.0,86.8,97.5
Adilabad,Adilabad Rural,2019-09-08,0.0,84.3,95.1
Adilabad,Adilabad Rural,2019-09-09,3.8,77.8,99.0
Adilabad,Adilabad (Urban),2019-07-01,3.7,81.7,97.9
Adilabad,Adilabad (Urban),2019-07-02,0.1,72.1,97.1
Adilabad,Adilabad (Urban),2019-07-03,19.8,70.0,98.3
Adilabad,Adilabad (Urban),2019-07-04,4.4,71.5,99.3
Adilabad,Adilabad (Urban),2019-07-05,0.0,62.8,97.0
Adilabad,Adilabad (Urban),2019-07-06,12.5,70.4,97.3
Adilabad,Adilabad (Urban),2019-07-07,2.1,59.2,96.1
Adilabad,Adilabad (Urban),2019-07-08,0.2,68.4,92.3
Adilabad,Adilabad (Urban),2019-07-09,15.5,70.1,98.7
Adilabad,Adilabad (Urban),2019-07-10,8.9,65.0,99.2
Adilabad,Adilabad (Urban),2019-07-11,12.9,56.2,98.7
Adilabad,Adilabad (Urban),2019-07-12,9.4,78.7,98.0
Adilabad,Adilabad (Urban),2019-07-13,0.0,57.7,91.2
Adilabad,Adilabad (Urban),2019-07-14,0.0,49.6,81.2
Adilabad,Adilabad (Urban),2019-07-15,2.0,47.5,95.2
Adilabad,Adilabad (Urban),2019-07-16,0.0,46.1,80.4
Adilabad,Adilabad (Urban),2019-07-17,0.0,43.0,80.5
Adilabad,Adilabad (Urban),2019-07-18,0.0,41.2,74.1
Adilabad,Adilabad (Urban),2019-07-19,0.0,37.3,90.9
Adilabad,Adilabad (Urban),2019-07-20,0.0,48.6,86.9
Adilabad,Adilabad (Urban),2019-07-21,11.3,69.5,98.7
Adilabad,Adilabad (Urban),2019-07-22,0.0,56.1,95.0
Adilabad,Adilabad (Urban),2019-07-23,0.0,55.8,94.4
Adilabad,Adilabad (Urban),2019-07-24,0.0,54.1,81.3
Adilabad,Adilabad (Urban),2019-07-25,0.0,52.6,80.1
Adilabad,Adilabad (Urban),2019-07-26,3.4,61.0,97.7
Adilabad,Adilabad (Urban),2019-07-27,3.2,84.4,97.3
Adilabad,Adilabad (Urban),2019-07-28,18.3,82.6,98.6
Adilabad,Adilabad (Urban),2019-07-29,17.5,83.4,98.8
Adilabad,Adilabad (Urban),2019-07-30,121.1,96.0,99.6
Adilabad,Adilabad (Urban),2019-07-31,41.5,89.0,99.2
Adilabad,Adilabad (Urban),2019-08-01,2.8,79.7,99.3
Adilabad,Adilabad (Urban),2019-08-02,5.3,81.4,98.2
Adilabad,Adilabad (Urban),2019-08-03,16.7,84.8,99.4
Adilabad,Adilabad (Urban),2019-08-04,67.8,84.5,99.6
Adilabad,Adilabad (Urban),2019-08-05,0.0,73.9,94.0
Adilabad,Adilabad (Urban),2019-08-06,1.1,72.4,96.3
Adilabad,Adilabad (Urban),2019-08-07,3.9,83.1,98.0
Adilabad,Adilabad (Urban),2019-08-08,16.4,87.4,99.4
Adilabad,Adilabad (Urban),2019-08-09,33.5,85.0,99.4
Adilabad,Adilabad (Urban),2019-08-10,3.7,75.8,97.9
Adilabad,Adilabad (Urban),2019-08-11,0.2,64.0,93.9
Adilabad,Adilabad (Urban),2019-08-12,0.0,63.1,95.7
Adilabad,Adilabad (Urban),2019-08-13,6.9,66.3,99.4
Adilabad,Adilabad (Urban),2019-08-14,7.3,83.1,99.6
Adilabad,Adilabad (Urban),2019-08-15,16.2,69.8,99.2
Adilabad,Adilabad (Urban),2019-08-16,0.0,65.8,97.3
Adilabad,Adilabad (Urban),2019-08-17,0.0,60.9,98.1
Adilabad,Adilabad (Urban),2019-08-18,2.2,60.6,98.2
Adilabad,Adilabad (Urban),2019-08-19,0.0,61.2,95.8
Adilabad,Adilabad (Urban),2019-08-20,0.0,65.7,96.0
Adilabad,Adilabad (Urban),2019-08-21,0.0,67.3,97.7
Adilabad,Adilabad (Urban),2019-08-22,0.0,70.0,96.1
Adilabad,Adilabad (Urban),2019-08-23,11.2,73.3,98.1
Adilabad,Adilabad (Urban),2019-08-24,1.1,83.0,97.5
Adilabad,Adilabad (Urban),2019-08-25,0.3,67.6,95.2
Adilabad,Adilabad (Urban),2019-08-26,0.8,78.9,96.0
Adilabad,Adilabad (Urban),2019-08-27,0.2,74.3,96.6
Adilabad,Adilabad (Urban),2019-08-28,1.1,71.5,99.6
Adilabad,Adilabad (Urban),2019-08-29,0.0,60.2,98.5
Adilabad,Adilabad (Urban),2019-08-30,0.0,63.2,96.5
Adilabad,Adilabad (Urban),2019-08-31,33.9,66.5,98.6
Adilabad,Adilabad (Urban),2019-09-01,2.6,75.3,98.8
Adilabad,Adilabad (Urban),2019-09-02,0.0,72.1,96.2
Adilabad,Adilabad (Urban),2019-09-03,0.5,81.1,97.9
Adilabad,Adilabad (Urban),2019-09-04,9.6,76.5,99.3
Adilabad,Adilabad (Urban),2019-09-05,6.6,92.9,99.1
Adilabad,Adilabad (Urban),2019-09-06,1.0,76.4,96.9
Adilabad,Adilabad (Urban),2019-09-07,3.6,85.5,97.8
Adilabad,Adilabad (Urban),2019-09-08,0.0,79.7,95.9
Adilabad,Adilabad (Urban),2019-09-09,1.6,79.6,99.4
Adilabad,Mavala,2019-07-01,2.0,83.7,97.1
Adilabad,Mavala,2019-07-02,0.5,76.9,92.7
Adilabad,Mavala,2019-07-03,23.8,74.6,97.5
Adilabad,Mavala,2019-07-04,3.0,75.9,97.6
Adilabad,Mavala,2019-07-05,0.5,55.1,90.6
Adilabad,Mavala,2019-07-06,9.8,58.9,95.6
Adilabad,Mavala,2019-07-07,0.3,56.5,93.8
Adilabad,Mavala,2019-07-08,0.8,58.1,81.8
Adilabad,Mavala,2019-07-09,9.8,62.6,98.0
Adilabad,Mavala,2019-07-10,6.5,63.3,99.2
Adilabad,Mavala,2019-07-11,14.3,55.2,96.2
Adilabad,Mavala,2019-07-12,9.8,76.9,97.1
Adilabad,Mavala,2019-07-13,0.0,59.9,84.3
Adilabad,Mavala,2019-07-14,0.0,48.7,77.1
Adilabad,Mavala,2019-07-15,1.5,47.1,92.6
Adilabad,Mavala,2019-07-16,0.0,43.1,78.3
Adilabad,Mavala,2019-07-17,0.0,42.9,74.2
Adilabad,Mavala,2019-07-18,0.0,41.9,69.6
Adilabad,Mavala,2019-07-19,0.0,39.9,76.4
Adilabad,Mavala,2019-07-20,0.0,47.1,86.2
Adilabad,Mavala,2019-07-21,5.3,71.5,99.4
Adilabad,Mavala,2019-07-22,0.0,55.9,89.4
Adilabad,Mavala,2019-07-23,0.0,56.5,78.3
Adilabad,Mavala,2019-07-24,0.0,55.4,71.6
Adilabad,Mavala,2019-07-25,0.0,50.5,74.7
Adilabad,Mavala,2019-07-26,3.0,55.1,96.6
Adilabad,Mavala,2019-07-27,3.8,83.7,94.7
Adilabad,Mavala,2019-07-28,13.3,76.7,96.9
Adilabad,Mavala,2019-07-29,5.3,83.8,97.2
Adilabad,Mavala,2019-07-30,122.5,98.3,99.0
Adilabad,Mavala,2019-07-31,42.2,86.0,98.6
Adilabad,Mavala,2019-08-01,4.0,72.4,93.1
Adilabad,Mavala,2019-08-02,3.8,76.7,90.6
Adilabad,Mavala,2019-08-03,16.3,80.0,99.0
Adilabad,Mavala,2019-08-04,65.3,80.2,99.0
Adilabad,Mavala,2019-08-05,0.0,69.5,80.5
Adilabad,Mavala,2019-08-06,1.5,70.3,89.3
Adilabad,Mavala,2019-08-07,1.8,80.9,91.8
Adilabad,Mavala,2019-08-08,15.0,85.9,98.5
Adilabad,Mavala,2019-08-09,29.5,79.2,98.5
Adilabad,Mavala,2019-08-10,2.0,73.7,93.1
Adilabad,Mavala,2019-08-11,0.0,63.6,86.4
Adilabad,Mavala,2019-08-12,0.0,60.5,88.9
Adilabad,Mavala,2019-08-13,4.5,64.9,97.6
Adilabad,Mavala,2019-08-14,6.3,78.7,99.9
Adilabad,Mavala,2019-08-15,23.8,68.3,100.0
Adilabad,Mavala,2019-08-16,0.0,65.4,94.0
Adilabad,Mavala,2019-08-17,0.0,61.8,98.5
Adilabad,Mavala,2019-08-18,0.5,54.7,96.2
Adilabad,Mavala,2019-08-19,0.0,59.6,92.3
Adilabad,Mavala,2019-08-20,0.0,58.7,83.8
Adilabad,Mavala,2019-08-21,0.0,63.6,90.6
Adilabad,Mavala,2019-08-22,0.0,67.4,91.8
Adilabad,Mavala,2019-08-23,13.8,67.0,94.4
Adilabad,Mavala,2019-08-24,1.0,76.3,92.3
Adilabad,Mavala,2019-08-25,0.0,67.8,85.1
Adilabad,Mavala,2019-08-26,0.8,74.7,89.3
Adilabad,Mavala,2019-08-27,0.0,66.1,88.1
Adilabad,Mavala,2019-08-28,0.5,65.7,100.0
Adilabad,Mavala,2019-08-29,0.0,53.4,96.3
Adilabad,Mavala,2019-08-30,0.0,52.9,91.8
Adilabad,Mavala,2019-08-31,14.3,57.8,88.5
Adilabad,Mavala,2019-09-01,2.5,59.6,94.0
Adilabad,Mavala,2019-09-02,0.0,67.4,83.9
Adilabad,Mavala,2019-09-03,0.8,75.9,87.6
Adilabad,Mavala,2019-09-04,4.3,72.4,96.7
Adilabad,Mavala,2019-09-05,6.8,89.7,100.0
Adilabad,Mavala,2019-09-06,0.0,71.6,93.1
Adilabad,Mavala,2019-09-07,3.8,81.3,92.7
Adilabad,Mavala,2019-09-08,0.0,75.7,89.3
Adilabad,Mavala,2019-09-09,1.8,73.2,98.1
Adilabad,Tamsi,2019-07-01,1.9,81.7,97.6
Adilabad,Tamsi,2019-07-02,0.5,76.9,96.9
Adilabad,Tamsi,2019-07-03,42.0,72.1,99.9
Adilabad,Tamsi,2019-07-04,3.8,73.4,99.6
Adilabad,Tamsi,2019-07-05,0.2,62.1,90.8
Adilabad,Tamsi,2019-07-06,9.6,65.2,99.9
Adilabad,Tamsi,2019-07-07,2.9,63.5,96.9
Adilabad,Tamsi,2019-07-08,0.3,68.9,90.8
Adilabad,Tamsi,2019-07-09,28.4,71.1,99.9
Adilabad,Tamsi,2019-07-10,7.2,70.9,99.9
Adilabad,Tamsi,2019-07-11,16.0,58.5,99.9
Adilabad,Tamsi,2019-07-12,11.1,77.5,100.0
Adilabad,Tamsi,2019-07-13,0.0,63.5,91.0
Adilabad,Tamsi,2019-07-14,0.0,55.4,92.1
Adilabad,Tamsi,2019-07-15,1.2,55.5,97.6
Adilabad,Tamsi,2019-07-16,0.0,48.7,100.0
Adilabad,Tamsi,2019-07-17,0.0,47.1,84.9
Adilabad,Tamsi,2019-07-18,0.0,47.5,100.0
Adilabad,Tamsi,2019-07-19,0.0,40.7,90.9
Adilabad,Tamsi,2019-07-20,0.0,47.2,90.8
Adilabad,Tamsi,2019-07-21,9.5,66.5,99.9
Adilabad,Tamsi,2019-07-22,0.0,55.8,98.2
Adilabad,Tamsi,2019-07-23,0.0,56.0,97.6
Adilabad,Tamsi,2019-07-24,0.0,55.8,84.0
Adilabad,Tamsi,2019-07-25,0.0,51.1,85.4
Adilabad,Tamsi,2019-07-26,7.4,61.0,99.9
Adilabad,Tamsi,2019-07-27,8.7,90.4,100.0
Adilabad,Tamsi,2019-07-28,23.0,80.0,99.9
Adilabad,Tamsi,2019-07-29,12.7,84.0,99.9
Adilabad,Tamsi,2019-07-30,115.7,98.3,99.9
Adilabad,Tamsi,2019-07-31,39.6,85.2,99.9
Adilabad,Tamsi,2019-08-01,5.7,78.7,99.9
Adilabad,Tamsi,2019-08-02,1.7,84.2,99.9
Adilabad,Tamsi,2019-08-03,22.0,81.3,99.9
Adilabad,Tamsi,2019-08-04,47.6,90.8,99.9
Adilabad,Tamsi,2019-08-05,0.0,74.6,92.2
Adilabad,Tamsi,2019-08-06,2.1,77.5,98.5
Adilabad,Tamsi,2019-08-07,2.7,84.4,99.8
Adilabad,Tamsi,2019-08-08,21.1,88.8,99.9
Adilabad,Tamsi,2019-08-09,26.5,82.8,99.9
Adilabad,Tamsi,2019-08-10,1.0,77.5,99.9
Adilabad,Tamsi,2019-08-11,0.0,63.5,97.1
Adilabad,Tamsi,2019-08-12,0.0,66.1,98.6
Adilabad,Tamsi,2019-08-13,1.2,68.0,99.9
Adilabad,Tamsi,2019-08-14,6.7,81.6,99.9
Adilabad,Tamsi,2019-08-15,8.5,72.9,100.0
Adilabad,Tamsi,2019-08-16,0.0,66.7,99.6
Adilabad,Tamsi,2019-08-17,0.0,59.1,99.9
Adilabad,Tamsi,2019-08-18,0.0,63.5,99.5
Adilabad,Tamsi,2019-08-19,0.0,67.1,98.6
Adilabad,Tamsi,2019-08-20,0.0,64.7,92.7
Adilabad,Tamsi,2019-08-21,0.0,66.9,97.1
Adilabad,Tamsi,2019-08-22,0.0,71.2,97.6
Adilabad,Tamsi,2019-08-23,7.0,75.9,99.9
Adilabad,Tamsi,2019-08-24,1.0,79.1,97.1
Adilabad,Tamsi,2019-08-25,0.0,69.1,97.4
Adilabad,Tamsi,2019-08-26,0.0,83.2,97.4
Adilabad,Tamsi,2019-08-27,0.0,76.9,97.7
Adilabad,Tamsi,2019-08-28,2.9,66.4,99.9
Adilabad,Tamsi,2019-08-29,0.3,58.1,99.9
Adilabad,Tamsi,2019-08-30,7.0,63.7,99.9
Adilabad,Tamsi,2019-08-31,1.5,66.4,98.3
Adilabad,Tamsi,2019-09-01,0.0,71.0,99.5
Adilabad,Tamsi,2019-09-02,0.2,73.0,97.2
Adilabad,Tamsi,2019-09-03,0.8,84.4,98.3
Adilabad,Tamsi,2019-09-04,4.8,79.3,99.9
Adilabad,Tamsi,2019-09-05,6.4,94.0,99.9
Adilabad,Tamsi,2019-09-06,0.3,80.9,96.5
Adilabad,Tamsi,2019-09-07,2.1,90.4,99.9
Adilabad,Tamsi,2019-09-08,0.0,84.3,93.2
Adilabad,Tamsi,2019-09-09,0.0,77.5,98.8
Adilabad,Talamadugu,2019-07-01,2.1,79.1,91.5
Adilabad,Talamadugu,2019-07-02,0.0,68.4,89.8
Adilabad,Talamadugu,2019-07-03,10.2,67.1,93.0
Adilabad,Talamadugu,2019-07-04,2.2,64.1,90.3
Adilabad,Talamadugu,2019-07-05,0.0,54.7,84.8
Adilabad,Talamadugu,2019-07-06,3.2,55.0,90.7
Adilabad,Talamadugu,2019-07-07,0.0,61.2,81.3
Adilabad,Talamadugu,2019-07-08,2.3,61.7,86.6
Adilabad,Talamadugu,2019-07-09,14.6,67.3,93.9
Adilabad,Talamadugu,2019-07-10,9.7,61.2,98.1
Adilabad,Talamadugu,2019-07-11,13.6,52.2,94.8
Adilabad,Talamadugu,2019-07-12,13.0,74.9,92.2
Adilabad,Talamadugu,2019-07-13,4.3,57.1,90.9
Adilabad,Talamadugu,2019-07-14,0.1,46.9,81.7
Adilabad,Talamadugu,2019-07-15,0.0,43.7,84.6
Adilabad,Talamadugu,2019-07-16,0.0,39.4,77.5
Adilabad,Talamadugu,2019-07-17,0.0,44.3,68.9
Adilabad,Talamadugu,2019-07-18,0.0,38.5,69.1
Adilabad,Talamadugu,2019-07-19,0.0,34.8,91.7
Adilabad,Talamadugu,2019-07-20,0.4,46.6,86.4
Adilabad,Talamadugu,2019-07-21,30.0,65.5,97.6
Adilabad,Talamadugu,2019-07-22,0.0,53.8,95.8
Adilabad,Talamadugu,2019-07-23,0.0,55.6,90.4
Adilabad,Talamadugu,2019-07-24,0.0,55.7,88.5
Adilabad,Talamadugu,2019-07-25,0.0,55.3,77.8
Adilabad,Talamadugu,2019-07-26,17.0,59.1,95.9
Adilabad,Talamadugu,2019-07-27,10.0,83.0,96.5
Adilabad,Talamadugu,2019-07-28,17.4,80.9,95.6
Adilabad,Talamadugu,2019-07-29,12.4,89.8,97.9
Adilabad,Talamadugu,2019-07-30,85.6,96.7,99.0
Adilabad,Talamadugu,2019-07-31,26.0,84.5,98.9
Adilabad,Talamadugu,2019-08-01,2.0,77.2,100.0
Adilabad,Talamadugu,2019-08-02,4.4,83.3,100.0
Adilabad,Talamadugu,2019-08-03,19.5,80.6,96.5
Adilabad,Talamadugu,2019-08-04,41.0,88.4,99.1
Adilabad,Talamadugu,2019-08-05,0.0,70.8,86.7
Adilabad,Talamadugu,2019-08-06,2.0,74.7,94.7
Adilabad,Talamadugu,2019-08-07,1.9,82.6,95.5
Adilabad,Talamadugu,2019-08-08,12.1,85.9,96.1
Adilabad,Talamadugu,2019-08-09,12.5,82.4,97.4
Adilabad,Talamadugu,2019-08-10,2.3,74.0,97.0
Adilabad,Talamadugu,2019-08-11,0.0,62.8,91.7
Adilabad,Talamadugu,2019-08-12,0.0,62.5,94.5
Adilabad,Talamadugu,2019-08-13,0.3,67.4,94.1
Adilabad,Talamadugu,2019-08-14,2.6,79.3,94.6
Adilabad,Talamadugu,2019-08-15,23.7,71.2,99.2
Adilabad,Talamadugu,2019-08-16,0.0,64.9,96.9
Adilabad,Talamadugu,2019-08-17,0.0,59.1,87.4
Adilabad,Talamadugu,2019-08-18,0.0,60.3,96.9
Adilabad,Talamadugu,2019-08-19,0.0,65.0,90.2
Adilabad,Talamadugu,2019-08-20,0.0,64.5,87.9
Adilabad,Talamadugu,2019-08-21,0.0,66.6,90.1
Adilabad,Talamadugu,2019-08-22,0.0,72.7,92.1
Adilabad,Talamadugu,2019-08-23,31.1,73.2,97.2
Adilabad,Talamadugu,2019-08-24,0.0,78.1,93.7
Adilabad,Talamadugu,2019-08-25,0.0,69.8,91.0
Adilabad,Talamadugu,2019-08-26,0.0,80.0,92.2
Adilabad,Talamadugu,2019-08-27,0.0,73.4,92.2
Adilabad,Talamadugu,2019-08-28,0.0,68.2,97.0
Adilabad,Talamadugu,2019-08-29,0.0,56.6,95.3
Adilabad,Talamadugu,2019-08-30,1.4,63.8,96.7
Adilabad,Talamadugu,2019-08-31,1.1,64.9,95.0
Adilabad,Talamadugu,2019-09-01,0.3,69.4,95.8
Adilabad,Talamadugu,2019-09-02,0.0,71.6,92.3
Adilabad,Talamadugu,2019-09-03,0.8,81.3,92.7
Adilabad,Talamadugu,2019-09-04,4.3,78.7,97.6
Adilabad,Talamadugu,2019-09-05,3.3,93.1,99.0
Adilabad,Talamadugu,2019-09-06,0.0,74.9,92.8
Adilabad,Talamadugu,2019-09-07,2.5,87.2,97.3
Adilabad,Talamadugu,2019-09-08,0.0,80.8,90.9
Adilabad,Talamadugu,2019-09-09,3.1,76.0,96.3
Adilabad,Bazarhathnoor,2019-07-01,1.6,84.7,97.2
Adilabad,Bazarhathnoor,2019-07-02,0.5,72.5,93.5
Adilabad,Bazarhathnoor,2019-07-03,10.6,70.2,99.8
Adilabad,Bazarhathnoor,2019-07-04,0.2,70.6,88.8
Adilabad,Bazarhathnoor,2019-07-05,2.4,60.5,88.2
Adilabad,Bazarhathnoor,2019-07-06,4.0,60.7,93.1
Adilabad,Bazarhathnoor,2019-07-07,1.9,65.3,83.6
Adilabad,Bazarhathnoor,2019-07-08,8.7,68.1,93.2
Adilabad,Bazarhathnoor,2019-07-09,7.9,68.1,100.0
Adilabad,Bazarhathnoor,2019-07-10,11.4,62.1,100.0
Adilabad,Bazarhathnoor,2019-07-11,8.0,82.5,100.0
Adilabad,Bazarhathnoor,2019-07-12,8.5,80.5,89.3
Adilabad,Bazarhathnoor,2019-07-13,12.9,85.4,100.0
Adilabad,Bazarhathnoor,2019-07-14,0.2,71.6,85.9
Adilabad,Bazarhathnoor,2019-07-15,3.5,77.7,100.0
Adilabad,Bazarhathnoor,2019-07-16,0.0,74.8,100.0
Adilabad,Bazarhathnoor,2019-07-17,0.0,74.9,100.0
Adilabad,Bazarhathnoor,2019-07-18,0.0,74.3,100.0
Adilabad,Bazarhathnoor,2019-07-19,0.0,36.7,80.9
Adilabad,Bazarhathnoor,2019-07-20,4.1,45.3,92.2
Adilabad,Bazarhathnoor,2019-07-21,75.3,71.0,100.0
Adilabad,Bazarhathnoor,2019-07-22,0.0,63.0,99.9
